ANNO_VARIAZIONE;TIPO_VARIAZIONE;COD_COMUNE_OLD;DEN_COMUNE_OLD;COD_COMUNE;DEN_COMUNE;QUERY;AMBITO;AMBITO_SUB
2099;X;017108;Milzano;017108;Milzano;0;;
2099;X;017109;Moniga del Garda;017109;Moniga del Garda;0;;
2099;X;017110;Monno;017110;Monno;0;;
2099;X;017111;Monte Isola;017111;Monte Isola;0;;
2099;X;017112;Monticelli Brusati;017112;Monticelli Brusati;0;;
2099;X;017113;Montichiari;017113;Montichiari;0;;
2099;X;017114;Montirone;017114;Montirone;0;;
2099;X;017115;Mura;017115;Mura;0;;
2099;X;017116;Muscoline;017116;Muscoline;0;;
2099;X;017117;Nave;017117;Nave;0;;
2099;X;017118;Niardo;017118;Niardo;0;;
2099;X;017119;Nuvolento;017119;Nuvolento;0;;
2099;X;017120;Nuvolera;017120;Nuvolera;0;;
2099;X;017121;Odolo;017121;Odolo;0;;
2099;X;017122;Offlaga;017122;Offlaga;0;;
2099;X;017123;Ome;017123;Ome;0;;
2099;X;017124;Ono San Pietro;017124;Ono San Pietro;0;;
2099;X;017125;Orzinuovi;017125;Orzinuovi;0;;
2099;X;017126;Orzivecchi;017126;Orzivecchi;0;;
2099;X;017127;Ospitaletto;017127;Ospitaletto;0;;
2099;X;017128;Ossimo;017128;Ossimo;0;;
2099;X;017129;Padenghe sul Garda;017129;Padenghe sul Garda;0;;
2099;X;017130;Paderno Franciacorta;017130;Paderno Franciacorta;0;;
2099;X;017131;Paisco Loveno;017131;Paisco Loveno;0;;
2099;X;017132;Paitone;017132;Paitone;0;;
2099;X;017133;Palazzolo sull'Oglio;017133;Palazzolo sull'Oglio;0;;
2099;X;017134;Paratico;017134;Paratico;0;;
2099;X;017135;Paspardo;017135;Paspardo;0;;
2099;X;017136;Passirano;017136;Passirano;0;;
2099;X;017137;Pavone del Mella;017137;Pavone del Mella;0;;
2099;X;017138;San Paolo;017138;San Paolo;0;;
2099;X;017139;Pertica Alta;017139;Pertica Alta;0;;
2099;X;017140;Pertica Bassa;017140;Pertica Bassa;0;;
2099;X;017141;Pezzaze;017141;Pezzaze;0;;
2099;X;017142;Pian Camuno;017142;Pian Camuno;0;;
2099;X;017143;Pisogne;017143;Pisogne;0;;
2099;X;017144;Polaveno;017144;Polaveno;0;;
2099;X;017145;Polpenazze del Garda;017145;Polpenazze del Garda;0;;
2099;X;017146;Pompiano;017146;Pompiano;0;;
2099;X;017147;Poncarale;017147;Poncarale;0;;
2099;X;017148;Ponte di Legno;017148;Ponte di Legno;0;;
2099;X;017149;Pontevico;017149;Pontevico;0;;
2099;X;017150;Pontoglio;017150;Pontoglio;0;;
2099;X;017151;Pozzolengo;017151;Pozzolengo;0;;
2099;X;017152;Pralboino;017152;Pralboino;0;;
2099;X;017153;Preseglie;017153;Preseglie;0;;
2099;X;017155;Prevalle;017155;Prevalle;0;;
2099;X;017156;Provaglio d'Iseo;017156;Provaglio d'Iseo;0;;
2099;X;017157;Provaglio Val Sabbia;017157;Provaglio Val Sabbia;0;;
2099;X;017158;Puegnago del Garda;017158;Puegnago del Garda;0;;
2099;X;017159;Quinzano d'Oglio;017159;Quinzano d'Oglio;0;;
2099;X;017160;Remedello;017160;Remedello;0;;
2099;X;017161;Rezzato;017161;Rezzato;0;;
2099;X;017162;Roccafranca;017162;Roccafranca;0;;
2099;X;017163;Rodengo Saiano;017163;Rodengo Saiano;0;;
2099;X;017164;Roè Volciano;017164;Roè Volciano;0;;
2099;X;017165;Roncadelle;017165;Roncadelle;0;;
2099;X;017166;Rovato;017166;Rovato;0;;
2099;X;017167;Rudiano;017167;Rudiano;0;;
2099;X;017168;Sabbio Chiese;017168;Sabbio Chiese;0;;
2099;X;017169;Sale Marasino;017169;Sale Marasino;0;;
2099;X;017170;Salò;017170;Salò;0;;
2099;X;017171;San Felice del Benaco;017171;San Felice del Benaco;0;;
2099;X;017172;San Gervasio Bresciano;017172;San Gervasio Bresciano;0;;
2099;X;017173;San Zeno Naviglio;017173;San Zeno Naviglio;0;;
2099;X;017174;Sarezzo;017174;Sarezzo;0;;
2099;X;017175;Saviore dell'Adamello;017175;Saviore dell'Adamello;0;;
2099;X;017176;Sellero;017176;Sellero;0;;
2099;X;017177;Seniga;017177;Seniga;0;;
2099;X;017178;Serle;017178;Serle;0;;
2099;X;017179;Sirmione;017179;Sirmione;0;;
2099;X;017180;Soiano del Lago;017180;Soiano del Lago;0;;
2099;X;017181;Sonico;017181;Sonico;0;;
2099;X;017182;Sulzano;017182;Sulzano;0;;
2099;X;017183;Tavernole sul Mella;017183;Tavernole sul Mella;0;;
2099;X;017184;Temù;017184;Temù;0;;
2099;X;017185;Tignale;017185;Tignale;0;;
2099;X;017186;Torbole Casaglia;017186;Torbole Casaglia;0;;
2099;X;017187;Toscolano-Maderno;017187;Toscolano-Maderno;0;;
2099;X;017188;Travagliato;017188;Travagliato;0;;
2099;X;017189;Tremosine sul Garda;017189;Tremosine sul Garda;0;;
2099;X;017190;Trenzano;017190;Trenzano;0;;
2099;X;017191;Treviso Bresciano;017191;Treviso Bresciano;0;;
2099;X;017192;Urago d'Oglio;017192;Urago d'Oglio;0;;
2099;X;017193;Vallio Terme;017193;Vallio Terme;0;;
2099;X;017194;Valvestino;017194;Valvestino;0;;
2099;X;017195;Verolanuova;017195;Verolanuova;0;;
2099;X;017196;Verolavecchia;017196;Verolavecchia;0;;
2099;X;017197;Vestone;017197;Vestone;0;;
2099;X;017198;Vezza d'Oglio;017198;Vezza d'Oglio;0;;
2099;X;017199;Villa Carcina;017199;Villa Carcina;0;;
2099;X;017200;Villachiara;017200;Villachiara;0;;
2099;X;017201;Villanuova sul Clisi;017201;Villanuova sul Clisi;0;;
2099;X;017202;Vione;017202;Vione;0;;
2099;X;017203;Visano;017203;Visano;0;;
2099;X;017204;Vobarno;017204;Vobarno;0;;
2099;X;017205;Zone;017205;Zone;0;;
2099;X;017206;Piancogno;017206;Piancogno;0;;
2099;X;018001;Alagna;018001;Alagna;0;;
2099;X;018002;Albaredo Arnaboldi;018002;Albaredo Arnaboldi;0;;
2099;X;018003;Albonese;018003;Albonese;0;;
2099;X;018004;Albuzzano;018004;Albuzzano;0;;
2099;X;018005;Arena Po;018005;Arena Po;0;;
2099;X;018006;Badia Pavese;018006;Badia Pavese;0;;
2099;X;018007;Bagnaria;018007;Bagnaria;0;;
2099;X;018008;Barbianello;018008;Barbianello;0;;
2099;X;018009;Bascapè;018009;Bascapè;0;;
2099;X;018011;Bastida Pancarana;018011;Bastida Pancarana;0;;
2099;X;018012;Battuda;018012;Battuda;0;;
2099;X;018013;Belgioioso;018013;Belgioioso;0;;
2099;X;018014;Bereguardo;018014;Bereguardo;0;;
2099;X;018015;Borgarello;018015;Borgarello;0;;
2099;X;018016;Borgo Priolo;018016;Borgo Priolo;0;;
2099;X;018017;Borgoratto Mormorolo;018017;Borgoratto Mormorolo;0;;
2099;X;018018;Borgo San Siro;018018;Borgo San Siro;0;;
2099;X;018019;Bornasco;018019;Bornasco;0;;
2099;X;018020;Bosnasco;018020;Bosnasco;0;;
2099;X;018021;Brallo di Pregola;018021;Brallo di Pregola;0;;
2099;X;018022;Breme;018022;Breme;0;;
2099;X;018023;Bressana Bottarone;018023;Bressana Bottarone;0;;
2099;X;018024;Broni;018024;Broni;0;;
2099;X;018025;Calvignano;018025;Calvignano;0;;
2099;X;018026;Campospinoso;018026;Campospinoso;0;;
2099;X;018027;Candia Lomellina;018027;Candia Lomellina;0;;
2099;X;018029;Canneto Pavese;018029;Canneto Pavese;0;;
2099;X;018030;Carbonara al Ticino;018030;Carbonara al Ticino;0;;
2099;X;018031;Casanova Lonati;018031;Casanova Lonati;0;;
2099;X;018032;Casatisma;018032;Casatisma;0;;
2099;X;018033;Casei Gerola;018033;Casei Gerola;0;;
2099;X;018034;Casorate Primo;018034;Casorate Primo;0;;
2099;X;018035;Cassolnovo;018035;Cassolnovo;0;;
2099;X;018036;Castana;018036;Castana;0;;
2099;X;018037;Casteggio;018037;Casteggio;0;;
2099;X;018038;Castelletto di Branduzzo;018038;Castelletto di Branduzzo;0;;
2099;X;018039;Castello d'Agogna;018039;Castello d'Agogna;0;;
2099;X;018040;Castelnovetto;018040;Castelnovetto;0;;
2099;X;018041;Cava Manara;018041;Cava Manara;0;;
2099;X;018042;Cecima;018042;Cecima;0;;
2099;X;018043;Ceranova;018043;Ceranova;0;;
2099;X;018044;Ceretto Lomellina;018044;Ceretto Lomellina;0;;
2099;X;018045;Cergnago;018045;Cergnago;0;;
2099;X;018046;Certosa di Pavia;018046;Certosa di Pavia;0;;
2099;X;018047;Cervesina;018047;Cervesina;0;;
2099;X;018048;Chignolo Po;018048;Chignolo Po;0;;
2099;X;018049;Cigognola;018049;Cigognola;0;;
2099;X;018050;Cilavegna;018050;Cilavegna;0;;
2099;X;018051;Codevilla;018051;Codevilla;0;;
2099;X;018052;Confienza;018052;Confienza;0;;
2099;X;018053;Copiano;018053;Copiano;0;;
2099;X;018054;Corana;018054;Corana;0;;
2099;X;018057;Corvino San Quirico;018057;Corvino San Quirico;0;;
2099;X;018058;Costa de' Nobili;018058;Costa de' Nobili;0;;
2099;X;018059;Cozzo;018059;Cozzo;0;;
2099;X;018060;Cura Carpignano;018060;Cura Carpignano;0;;
2099;X;018061;Dorno;018061;Dorno;0;;
2099;X;018062;Ferrera Erbognone;018062;Ferrera Erbognone;0;;
2099;X;018063;Filighera;018063;Filighera;0;;
2099;X;018064;Fortunago;018064;Fortunago;0;;
2099;X;018065;Frascarolo;018065;Frascarolo;0;;
2099;X;018066;Galliavola;018066;Galliavola;0;;
2099;X;018067;Gambarana;018067;Gambarana;0;;
2099;X;018068;Gambolò;018068;Gambolò;0;;
2099;X;018069;Garlasco;018069;Garlasco;0;;
2099;X;018071;Gerenzago;018071;Gerenzago;0;;
2099;X;018072;Giussago;018072;Giussago;0;;
2099;X;018073;Godiasco Salice Terme;018073;Godiasco Salice Terme;0;;
2099;X;018074;Golferenzo;018074;Golferenzo;0;;
2099;X;018075;Gravellona Lomellina;018075;Gravellona Lomellina;0;;
2099;X;018076;Gropello Cairoli;018076;Gropello Cairoli;0;;
2099;X;018077;Inverno e Monteleone;018077;Inverno e Monteleone;0;;
2099;X;018078;Landriano;018078;Landriano;0;;
2099;X;018079;Langosco;018079;Langosco;0;;
2099;X;018080;Lardirago;018080;Lardirago;0;;
2099;X;018081;Linarolo;018081;Linarolo;0;;
2099;X;018082;Lirio;018082;Lirio;0;;
2099;X;018083;Lomello;018083;Lomello;0;;
2099;X;018084;Lungavilla;018084;Lungavilla;0;;
2099;X;018085;Magherno;018085;Magherno;0;;
2099;X;018086;Marcignago;018086;Marcignago;0;;
2099;X;018087;Marzano;018087;Marzano;0;;
2099;X;018088;Mede;018088;Mede;0;;
2099;X;018089;Menconico;018089;Menconico;0;;
2099;X;018090;Mezzana Bigli;018090;Mezzana Bigli;0;;
2099;X;018091;Mezzana Rabattone;018091;Mezzana Rabattone;0;;
2099;X;018092;Mezzanino;018092;Mezzanino;0;;
2099;X;018093;Miradolo Terme;018093;Miradolo Terme;0;;
2099;X;018094;Montalto Pavese;018094;Montalto Pavese;0;;
2099;X;018095;Montebello della Battaglia;018095;Montebello della Battaglia;0;;
2099;X;018096;Montecalvo Versiggia;018096;Montecalvo Versiggia;0;;
2099;X;018097;Montescano;018097;Montescano;0;;
2099;X;018098;Montesegale;018098;Montesegale;0;;
2099;X;018099;Monticelli Pavese;018099;Monticelli Pavese;0;;
2099;X;018100;Montù Beccaria;018100;Montù Beccaria;0;;
2099;X;018101;Mornico Losana;018101;Mornico Losana;0;;
2099;X;018102;Mortara;018102;Mortara;0;;
2099;X;018103;Nicorvo;018103;Nicorvo;0;;
2099;X;018104;Olevano di Lomellina;018104;Olevano di Lomellina;0;;
2099;X;018105;Oliva Gessi;018105;Oliva Gessi;0;;
2099;X;018106;Ottobiano;018106;Ottobiano;0;;
2099;X;018107;Palestro;018107;Palestro;0;;
2099;X;018108;Pancarana;018108;Pancarana;0;;
2099;X;018109;Parona;018109;Parona;0;;
2099;X;018110;Pavia;018110;Pavia;0;;
2099;X;018111;Pietra de' Giorgi;018111;Pietra de' Giorgi;0;;
2099;X;018112;Pieve Albignola;018112;Pieve Albignola;0;;
2099;X;018113;Pieve del Cairo;018113;Pieve del Cairo;0;;
2099;X;018114;Pieve Porto Morone;018114;Pieve Porto Morone;0;;
2099;X;018115;Pinarolo Po;018115;Pinarolo Po;0;;
2099;X;018116;Pizzale;018116;Pizzale;0;;
2099;X;018117;Ponte Nizza;018117;Ponte Nizza;0;;
2099;X;018118;Portalbera;018118;Portalbera;0;;
2099;X;018119;Rea;018119;Rea;0;;
2099;X;018120;Redavalle;018120;Redavalle;0;;
2099;X;018121;Retorbido;018121;Retorbido;0;;
2099;X;018122;Rivanazzano Terme;018122;Rivanazzano Terme;0;;
2099;X;018123;Robbio;018123;Robbio;0;;
2099;X;018124;Robecco Pavese;018124;Robecco Pavese;0;;
2099;X;018125;Rocca de' Giorgi;018125;Rocca de' Giorgi;0;;
2099;X;018126;Rocca Susella;018126;Rocca Susella;0;;
2099;X;018127;Rognano;018127;Rognano;0;;
2099;X;018128;Romagnese;018128;Romagnese;0;;
2099;X;018129;Roncaro;018129;Roncaro;0;;
2099;X;018130;Rosasco;018130;Rosasco;0;;
2099;X;018131;Rovescala;018131;Rovescala;0;;
2099;X;018133;San Cipriano Po;018133;San Cipriano Po;0;;
2099;X;018134;San Damiano al Colle;018134;San Damiano al Colle;0;;
2099;X;018135;San Genesio ed Uniti;018135;San Genesio ed Uniti;0;;
2099;X;018136;San Giorgio di Lomellina;018136;San Giorgio di Lomellina;0;;
2099;X;018137;San Martino Siccomario;018137;San Martino Siccomario;0;;
2099;X;018138;Sannazzaro de' Burgondi;018138;Sannazzaro de' Burgondi;0;;
2099;X;018139;Santa Cristina e Bissone;018139;Santa Cristina e Bissone;0;;
2099;X;018140;Santa Giuletta;018140;Santa Giuletta;0;;
2099;X;018141;Sant'Alessio con Vialone;018141;Sant'Alessio con Vialone;0;;
2099;X;018142;Santa Margherita di Staffora;018142;Santa Margherita di Staffora;0;;
2099;X;018143;Santa Maria della Versa;018143;Santa Maria della Versa;0;;
2099;X;018144;Sant'Angelo Lomellina;018144;Sant'Angelo Lomellina;0;;
2099;X;018145;San Zenone al Po;018145;San Zenone al Po;0;;
2099;X;018146;Sartirana Lomellina;018146;Sartirana Lomellina;0;;
2099;X;018147;Scaldasole;018147;Scaldasole;0;;
2099;X;018148;Semiana;018148;Semiana;0;;
2099;X;018149;Silvano Pietra;018149;Silvano Pietra;0;;
2099;X;018150;Siziano;018150;Siziano;0;;
2099;X;018151;Sommo;018151;Sommo;0;;
2099;X;018152;Spessa;018152;Spessa;0;;
2099;X;018153;Stradella;018153;Stradella;0;;
2099;X;018154;Suardi;018154;Suardi;0;;
2099;X;018155;Torrazza Coste;018155;Torrazza Coste;0;;
2099;X;018156;Torre Beretti e Castellaro;018156;Torre Beretti e Castellaro;0;;
2099;X;018157;Torre d'Arese;018157;Torre d'Arese;0;;
2099;X;018158;Torre de' Negri;018158;Torre de' Negri;0;;
2099;X;018159;Torre d'Isola;018159;Torre d'Isola;0;;
2099;X;018160;Torrevecchia Pia;018160;Torrevecchia Pia;0;;
2099;X;018161;Torricella Verzate;018161;Torricella Verzate;0;;
2099;X;018162;Travacò Siccomario;018162;Travacò Siccomario;0;;
2099;X;018163;Trivolzio;018163;Trivolzio;0;;
2099;X;018164;Tromello;018164;Tromello;0;;
2099;X;018165;Trovo;018165;Trovo;0;;
2099;X;018166;Val di Nizza;018166;Val di Nizza;0;;
2099;X;018167;Valeggio;018167;Valeggio;0;;
2099;X;018168;Valle Lomellina;018168;Valle Lomellina;0;;
2099;X;018169;Valle Salimbene;018169;Valle Salimbene;0;;
2099;X;018171;Varzi;018171;Varzi;0;;
2099;X;018172;Velezzo Lomellina;018172;Velezzo Lomellina;0;;
2099;X;018173;Vellezzo Bellini;018173;Vellezzo Bellini;0;;
2099;X;018174;Verretto;018174;Verretto;0;;
2099;X;018175;Verrua Po;018175;Verrua Po;0;;
2099;X;018176;Vidigulfo;018176;Vidigulfo;0;;
2099;X;018177;Vigevano;018177;Vigevano;0;;
2099;X;018178;Villa Biscossi;018178;Villa Biscossi;0;;
2099;X;018179;Villanova d'Ardenghi;018179;Villanova d'Ardenghi;0;;
2099;X;018180;Villanterio;018180;Villanterio;0;;
2099;X;018181;Vistarino;018181;Vistarino;0;;
2099;X;018182;Voghera;018182;Voghera;0;;
2099;X;018183;Volpara;018183;Volpara;0;;
2099;X;018184;Zavattarello;018184;Zavattarello;0;;
2099;X;018185;Zeccone;018185;Zeccone;0;;
2099;X;018186;Zeme;018186;Zeme;0;;
2099;X;018187;Zenevredo;018187;Zenevredo;0;;
2099;X;018188;Zerbo;018188;Zerbo;0;;
2099;X;018189;Zerbolò;018189;Zerbolò;0;;
2099;X;018190;Zinasco;018190;Zinasco;0;;
2099;X;018191;Cornale e Bastida;018191;Cornale e Bastida;0;;
2014;ES;018055;Cornale;018191;Cornale e Bastida;0;;
2014;ES;018010;Bastida de' Dossi;018191;Cornale e Bastida;0;;
2099;X;018192;Corteolona e Genzone;018192;Corteolona e Genzone;0;;
2016;ES;018056;Corteolona;018192;Corteolona e Genzone;0;;
2016;ES;018070;Genzone;018192;Corteolona e Genzone;0;;
2099;X;018193;Colli Verdi;018193;Colli Verdi;0;;
2019;ES;018028;Canevino;018193;Colli Verdi;0;;
2019;ES;018132;Ruino;018193;Colli Verdi;0;;
2019;ES;018170;Valverde;018193;Colli Verdi;0;;
2099;X;019001;Acquanegra Cremonese;019001;Acquanegra Cremonese;0;;
2099;X;019002;Agnadello;019002;Agnadello;0;;
2099;X;019003;Annicco;019003;Annicco;0;;
2099;X;019004;Azzanello;019004;Azzanello;0;;
2099;X;019005;Bagnolo Cremasco;019005;Bagnolo Cremasco;0;;
2099;X;019006;Bonemerse;019006;Bonemerse;0;;
2099;X;019007;Bordolano;019007;Bordolano;0;;
2099;X;019009;Calvatone;019009;Calvatone;0;;
2099;X;019010;Camisano;019010;Camisano;0;;
2099;X;019011;Campagnola Cremasca;019011;Campagnola Cremasca;0;;
2099;X;019012;Capergnanica;019012;Capergnanica;0;;
2099;X;019013;Cappella Cantone;019013;Cappella Cantone;0;;
2099;X;019014;Cappella de' Picenardi;019014;Cappella de' Picenardi;0;;
2099;X;019015;Capralba;019015;Capralba;0;;
2099;X;019016;Casalbuttano ed Uniti;019016;Casalbuttano ed Uniti;0;;
2099;X;019017;Casale Cremasco-Vidolasco;019017;Casale Cremasco-Vidolasco;0;;
2099;X;019018;Casaletto Ceredano;019018;Casaletto Ceredano;0;;
2099;X;019019;Casaletto di Sopra;019019;Casaletto di Sopra;0;;
2099;X;019020;Casaletto Vaprio;019020;Casaletto Vaprio;0;;
2099;X;019021;Casalmaggiore;019021;Casalmaggiore;0;;
2099;X;019022;Casalmorano;019022;Casalmorano;0;;
2099;X;019023;Casteldidone;019023;Casteldidone;0;;
2099;X;019024;Castel Gabbiano;019024;Castel Gabbiano;0;;
2099;X;019025;Castelleone;019025;Castelleone;0;;
2099;X;019026;Castelverde;019026;Castelverde;0;;
2099;X;019027;Castelvisconti;019027;Castelvisconti;0;;
2099;X;019028;Cella Dati;019028;Cella Dati;0;;
2099;X;019029;Chieve;019029;Chieve;0;;
2099;X;019030;Cicognolo;019030;Cicognolo;0;;
2099;X;019031;Cingia de' Botti;019031;Cingia de' Botti;0;;
2099;X;019032;Corte de' Cortesi con Cignone;019032;Corte de' Cortesi con Cignone;0;;
2099;X;019033;Corte de' Frati;019033;Corte de' Frati;0;;
2099;X;019034;Credera Rubbiano;019034;Credera Rubbiano;0;;
2099;X;019035;Crema;019035;Crema;0;;
2099;X;019036;Cremona;019036;Cremona;0;;
2099;X;019037;Cremosano;019037;Cremosano;0;;
2099;X;019038;Crotta d'Adda;019038;Crotta d'Adda;0;;
2099;X;019039;Cumignano sul Naviglio;019039;Cumignano sul Naviglio;0;;
2099;X;019040;Derovere;019040;Derovere;0;;
2099;X;019041;Dovera;019041;Dovera;0;;
2099;X;019043;Fiesco;019043;Fiesco;0;;
2099;X;019044;Formigara;019044;Formigara;0;;
2099;X;019045;Gabbioneta-Binanuova;019045;Gabbioneta-Binanuova;0;;
2099;X;019046;Gadesco-Pieve Delmona;019046;Gadesco-Pieve Delmona;0;;
2099;X;019047;Genivolta;019047;Genivolta;0;;
2099;X;019048;Gerre de' Caprioli;019048;Gerre de' Caprioli;0;;
2099;X;019049;Gombito;019049;Gombito;0;;
2099;X;019050;Grontardo;019050;Grontardo;0;;
2099;X;019051;Grumello Cremonese ed Uniti;019051;Grumello Cremonese ed Uniti;0;;
2099;X;019052;Gussola;019052;Gussola;0;;
2099;X;019053;Isola Dovarese;019053;Isola Dovarese;0;;
2099;X;019054;Izano;019054;Izano;0;;
2099;X;019055;Madignano;019055;Madignano;0;;
2099;X;019056;Malagnino;019056;Malagnino;0;;
2099;X;019057;Martignana di Po;019057;Martignana di Po;0;;
2099;X;019058;Monte Cremasco;019058;Monte Cremasco;0;;
2099;X;019059;Montodine;019059;Montodine;0;;
2099;X;019060;Moscazzano;019060;Moscazzano;0;;
2099;X;019061;Motta Baluffi;019061;Motta Baluffi;0;;
2099;X;019062;Offanengo;019062;Offanengo;0;;
2099;X;019063;Olmeneta;019063;Olmeneta;0;;
2099;X;019064;Ostiano;019064;Ostiano;0;;
2099;X;019065;Paderno Ponchielli;019065;Paderno Ponchielli;0;;
2099;X;019066;Palazzo Pignano;019066;Palazzo Pignano;0;;
2099;X;019067;Pandino;019067;Pandino;0;;
2099;X;019068;Persico Dosimo;019068;Persico Dosimo;0;;
2099;X;019069;Pescarolo ed Uniti;019069;Pescarolo ed Uniti;0;;
2099;X;019070;Pessina Cremonese;019070;Pessina Cremonese;0;;
2099;X;019072;Pianengo;019072;Pianengo;0;;
2099;X;019073;Pieranica;019073;Pieranica;0;;
2099;X;019074;Pieve d'Olmi;019074;Pieve d'Olmi;0;;
2099;X;019075;Pieve San Giacomo;019075;Pieve San Giacomo;0;;
2099;X;019076;Pizzighettone;019076;Pizzighettone;0;;
2099;X;019077;Pozzaglio ed Uniti;019077;Pozzaglio ed Uniti;0;;
2099;X;019078;Quintano;019078;Quintano;0;;
2099;X;019079;Ricengo;019079;Ricengo;0;;
2099;X;019080;Ripalta Arpina;019080;Ripalta Arpina;0;;
2099;X;019081;Ripalta Cremasca;019081;Ripalta Cremasca;0;;
2099;X;019082;Ripalta Guerina;019082;Ripalta Guerina;0;;
2099;X;019083;Rivarolo del Re ed Uniti;019083;Rivarolo del Re ed Uniti;0;;
2099;X;019084;Rivolta d'Adda;019084;Rivolta d'Adda;0;;
2099;X;019085;Robecco d'Oglio;019085;Robecco d'Oglio;0;;
2099;X;019086;Romanengo;019086;Romanengo;0;;
2099;X;019087;Salvirola;019087;Salvirola;0;;
2099;X;019088;San Bassano;019088;San Bassano;0;;
2099;X;019089;San Daniele Po;019089;San Daniele Po;0;;
2099;X;019090;San Giovanni in Croce;019090;San Giovanni in Croce;0;;
2099;X;019091;San Martino del Lago;019091;San Martino del Lago;0;;
2099;X;019092;Scandolara Ravara;019092;Scandolara Ravara;0;;
2099;X;019093;Scandolara Ripa d'Oglio;019093;Scandolara Ripa d'Oglio;0;;
2099;X;019094;Sergnano;019094;Sergnano;0;;
2099;X;019095;Sesto ed Uniti;019095;Sesto ed Uniti;0;;
2099;X;019096;Solarolo Rainerio;019096;Solarolo Rainerio;0;;
2099;X;019097;Soncino;019097;Soncino;0;;
2099;X;019098;Soresina;019098;Soresina;0;;
2099;X;019099;Sospiro;019099;Sospiro;0;;
2099;X;019100;Spinadesco;019100;Spinadesco;0;;
2099;X;019101;Spineda;019101;Spineda;0;;
2099;X;019102;Spino d'Adda;019102;Spino d'Adda;0;;
2099;X;019103;Stagno Lombardo;019103;Stagno Lombardo;0;;
2099;X;019104;Ticengo;019104;Ticengo;0;;
2099;X;019105;Torlino Vimercati;019105;Torlino Vimercati;0;;
2099;X;019106;Tornata;019106;Tornata;0;;
2099;X;019107;Torre de' Picenardi;019107;Torre de' Picenardi;0;;
2019;ES;019008;Ca' d'Andrea;019107;Torre de' Picenardi;0;;
2099;X;019108;Torricella del Pizzo;019108;Torricella del Pizzo;0;;
2099;X;019109;Trescore Cremasco;019109;Trescore Cremasco;0;;
2099;X;019110;Trigolo;019110;Trigolo;0;;
2099;X;019111;Vaiano Cremasco;019111;Vaiano Cremasco;0;;
2099;X;019112;Vailate;019112;Vailate;0;;
2099;X;019113;Vescovato;019113;Vescovato;0;;
2099;X;019114;Volongo;019114;Volongo;0;;
2099;X;019115;Voltido;019115;Voltido;0;;
2099;X;019116;Piadena Drizzona;019116;Piadena Drizzona;0;;
2019;ES;019042;Drizzona;019116;Piadena Drizzona;0;;
2019;ES;019071;Piadena;019116;Piadena Drizzona;0;;
2099;X;020001;Acquanegra sul Chiese;020001;Acquanegra sul Chiese;0;;
2099;X;020002;Asola;020002;Asola;0;;
2099;X;020003;Bagnolo San Vito;020003;Bagnolo San Vito;0;;
2099;X;020007;Bozzolo;020007;Bozzolo;0;;
2099;X;020008;Canneto sull'Oglio;020008;Canneto sull'Oglio;0;;
2099;X;020010;Casalmoro;020010;Casalmoro;0;;
2099;X;020011;Casaloldo;020011;Casaloldo;0;;
2099;X;020012;Casalromano;020012;Casalromano;0;;
2099;X;020013;Castelbelforte;020013;Castelbelforte;0;;
2099;X;020014;Castel d'Ario;020014;Castel d'Ario;0;;
2099;X;020015;Castel Goffredo;020015;Castel Goffredo;0;;
2099;X;020016;Castellucchio;020016;Castellucchio;0;;
2099;X;020017;Castiglione delle Stiviere;020017;Castiglione delle Stiviere;0;;
2099;X;020018;Cavriana;020018;Cavriana;0;;
2099;X;020019;Ceresara;020019;Ceresara;0;;
2099;X;020020;Commessaggio;020020;Commessaggio;0;;
2099;X;020021;Curtatone;020021;Curtatone;0;;
2099;X;020022;Dosolo;020022;Dosolo;0;;
2099;X;020024;Gazoldo degli Ippoliti;020024;Gazoldo degli Ippoliti;0;;
2099;X;020025;Gazzuolo;020025;Gazzuolo;0;;
2099;X;020026;Goito;020026;Goito;0;;
2099;X;020027;Gonzaga;020027;Gonzaga;0;;
2099;X;020028;Guidizzolo;020028;Guidizzolo;0;;
2099;X;020029;Magnacavallo;020029;Magnacavallo;0;;
2099;X;020030;Mantova;020030;Mantova;0;;
2099;X;020031;Marcaria;020031;Marcaria;0;;
2099;X;020032;Mariana Mantovana;020032;Mariana Mantovana;0;;
2099;X;020033;Marmirolo;020033;Marmirolo;0;;
2099;X;020034;Medole;020034;Medole;0;;
2099;X;020035;Moglia;020035;Moglia;0;;
2099;X;020036;Monzambano;020036;Monzambano;0;;
