OC_COD_CICLO;OC_DESCR_CICLO;OC_CODICE_PROGRAMMA;OC_DESCRIZIONE_PROGRAMMA;OC_ARTICOLAZIONE_PROGRAMMA;OC_COD_ARTICOLAZ_PROGRAMMA;OC_DESCR_ARTICOLAZ_PROGRAMMA;OC_SUBARTICOLAZIONE_PROGRAMMA;OC_COD_SUBARTICOLAZ_PROGRAMMA;OC_DESCR_SUBARTICOLAZ_PROGRAMMA;QUERY;NOTE
1;Ciclo di programmazione 2007-2013;2007IT161PO009;POR CONV FESR CAMPANIA;ASSE;06;Sviluppo urbano e qualità della vita;OBIETTIVO SPECIFICO;02;NAPOLI E AREA METROPOLITANA.;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO001;POR CONV FSE CAMPANIA;ASSE;04;ASSE IV - CAPITALE UMANO;OBIETTIVO SPECIFICO;06;Migliorare i sistemi di orientamento integrato con;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO001;POR CONV FSE CAMPANIA;ASSE;02;ASSE II - OCCUPABILITA';OBIETTIVO SPECIFICO;06;Sostenere la creazione di impresa, soprattutto in;0;
1;Ciclo di programmazione 2007-2013;FSCCOMUNI;RISORSE FSC ASSEGNATE AI COMUNI;LINEA;1;Infrastrutture;AZIONE;9;Infrastrutture pubbliche, didattiche/universitarie;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;03;Inclusione Sociale;OBIETTIVO SPECIFICO;G.1;Sviluppare l'inserimento lavorativo delle categori;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;E.1;Rafforzare l'inserimento/reinserimento lavorativo;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.3.2;Ottimizzare il sistema di gestione dei rifiuti e a;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;I.1;Sostenere la formazione permanente lungo l'intero;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;I.2;Ridurre l'abbandono scolastico e le disparità  di;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;L.3;Sostenere l'acquisizione delle competenze chiave n;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;F.2;Incrementare la partecipazione delle donne al sist;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.5.1;Garantire la sostenibilità  ambientale delle polit;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.1.1;Promuovere  l'uso ottimale della risorsa idrica pe;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;D.1;Rafforzare la qualità , l'efficacia e l'efficienza;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;M.2;Sostenere la realizzazione di percorsi individuali;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;A.1;Qualificare e organizzare il sistema regionale di;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;B.1;Sostenere la competitività  dei settori produttivi;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;E.3;Sostenere la creazione di impresa e di forme di la;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;B.2;Favorire la diffusione di modelli organizzativi fl;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;06;Assistenza Tecnica;OBIETTIVO SPECIFICO;O.6;Supportare l'Autorità  di Gestione e i Responsabil;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;07;Capacità Istituzionale;OBIETTIVO SPECIFICO;P.3;Potenziare e qualificare le competenze e le capaci;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;02;Asse II - Energia;OBIETTIVO SPECIFICO;2.1.2;Promuovere l'efficienza energetica e il risparmio;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;09;Asse IX - Assistenza Tecnica e Cooperazione Interregionale;OBIETTIVO SPECIFICO;9.1.1;Supportare l'Autorità  di Gestione, il Comitato di;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.3.3;Attrarre nuovi flussi turistici nazionali e intern;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;06;Assistenza Tecnica;OBIETTIVO SPECIFICO;O.1;Supportare l'Autorità  di Gestione, il Comitato di;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;H.2;Migliorare l'integrazione tra i sistemi dell'istru;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;F.3;Consolidare e diffondere gli strumenti di concilia;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;07;Asse VII - Sistemi Produttivi;OBIETTIVO SPECIFICO;7.1.1;Qualificare e potenziare le infrastrutture produtt;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;07;Capacità Istituzionale;OBIETTIVO SPECIFICO;P.1;Potenziare e qualificare le competenze e le capaci;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;04;Asse IV - Qualità della Vita e Inclusione Sociale;OBIETTIVO SPECIFICO;4.2.1;Rafforzare i diritti dei minori e qualificare i se;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;07;Capacità Istituzionale;OBIETTIVO SPECIFICO;Q.1;Sostenere la riorganizzazione della Pubblica Ammin;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;07;Asse VII - Sistemi Produttivi;OBIETTIVO SPECIFICO;7.1.3;Migliorare le condizioni di accesso al credito da;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;E.2;Favorire la diffusione di azioni formative integra;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;07;Asse VII - Sistemi Produttivi;OBIETTIVO SPECIFICO;7.1.2;Sostenere l'apertura del sistema produttivo region;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.2.4;Garantire a cittadini, imprese e Pubblica Amminist;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;D.2;Consolidare la rete tra servizi pubblici e privati;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.2.3;Promuovere, qualificare e mettere in rete l'offert;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;06;Assistenza Tecnica;OBIETTIVO SPECIFICO;O.2;Supportare le strutture regionali e provinciali pr;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.2.2;Potenziare e qualificare le istituzioni culturali,;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;H.1;Migliorare la qualità , l'efficacia e l'efficienza;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;04;Asse IV - Qualità della Vita e Inclusione Sociale;OBIETTIVO SPECIFICO;4.1.1;Migliorare la qualità  e l'accessibilità  delle st;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;08;Asse VIII - Città, Aree Urbane e Sistemi Territoriali;OBIETTIVO SPECIFICO;8.1.2;Elevare la qualità  della vita, attraverso il migl;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;02;Asse II - Energia;OBIETTIVO SPECIFICO;2.1.1;Diversificare le fonti energetiche e aumentare l'e;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;F.1;Rafforzare i servizi per l'occupabilità  e per l'o;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;07;Capacità Istituzionale;OBIETTIVO SPECIFICO;P.2;Potenziare e qualificare le competenze e le capaci;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;07;Capacità Istituzionale;OBIETTIVO SPECIFICO;Q.5;Potenziare e qualificare le competenze e le capaci;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;C.1;Rafforzare le capacità  di prevenire e contrastare;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;04;Asse IV - Qualità della Vita e Inclusione Sociale;OBIETTIVO SPECIFICO;4.3.1;Contrastare e ridurre i livelli di insicurezza e d;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.2.3;Potenziare il sistema regionale di previsione e pr;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.1.1;Qualificare in senso innovativo l'offerta di ricer;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.1.2;Realizzare un efficace collegamento tra domanda e;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;06;Assistenza Tecnica;OBIETTIVO SPECIFICO;O.4;Supportare l'Autorità  di Audit nelle attività  di;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;A.5;Consolidare ed ampliare le opportunità  di riquali;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;A.3;Favorire la qualificazione dei titolari di impresa;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;08;Asse VIII - Città, Aree Urbane e Sistemi Territoriali;OBIETTIVO SPECIFICO;8.1.1;Sostenere la crescita e la diffusione delle funzio;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;02;Asse II - Energia;OBIETTIVO SPECIFICO;2.1.3;Incrementare la disponibilità di risorse energetic;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.2.1;Realizzare il riefficientamento del sistema idraul;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;05;Transnazionalità e Interregionalità;OBIETTIVO SPECIFICO;N.4;Promuovere la realizzazione e lo sviluppo di  reti;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;L.1;Potenziare e qualificare  i servizi di formazione;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;05;Transnazionalità e Interregionalità;OBIETTIVO SPECIFICO;N.2;Promuovere la realizzazione e lo sviluppo di  reti;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.2.2;Mitigare il rischio da frana, esondazione ed erosi;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.4.1;Completare la bonifica dei siti contaminati per re;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;L.4;Sostenere l'acquisizione di competenze professiona;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;05;Transnazionalità e Interregionalità;OBIETTIVO SPECIFICO;N.1;Promuovere la realizzazione e lo sviluppo di reti;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.5.2;Completare e potenziare i sistemi di monitoraggio;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;07;Asse VII - Sistemi Produttivi;OBIETTIVO SPECIFICO;7.1.5;Promuovere e sostenere la cooperazione tra le impr;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.1.3;Migliorare la competitività  delle imprese regiona;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.1.4;Aumentare il numero di imprese innovative nella re;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;06;Asse VI - Reti e Collegamenti per la Mobilità;OBIETTIVO SPECIFICO;6.1.2;Potenziare i Sistemi Regionali Portuale, Aeroprtua;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.2.2;Sostenere  la promozione di servizi pubblici moder;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;04;Asse IV - Qualità della Vita e Inclusione Sociale;OBIETTIVO SPECIFICO;4.2.4;Sostenere la socializzazione dei giovani, la parte;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;06;Assistenza Tecnica;OBIETTIVO SPECIFICO;O.3;Supportare le strutture regionali e provinciali pr;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;51;Delibera CIPE 60/2012;AZIONE;511;Settore Bonifiche siti contaminati;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;06;Asse VI - Reti e Collegamenti per la Mobilità;OBIETTIVO SPECIFICO;6.1.4;Favorire la conness. delle aree produtt.e dei sist;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;07;Asse VII - Sistemi Produttivi;OBIETTIVO SPECIFICO;7.1.4;Promuovere e sostenere la competitività  delle imp;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.2.1;Tutelare, mettere a sistema, valorizzare e rendere;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;05;Transnazionalità e Interregionalità;OBIETTIVO SPECIFICO;N.3;Promuovere la realizzazione e lo sviluppo di  reti;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;51;Delibera CIPE 60/2012;AZIONE;512;Settore idrico depurazione;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;03;Asse III - Ambiente;OBIETTIVO SPECIFICO;3.3.1;Prevenire e ridurre la quantità  e la pericolosità;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;52;Delibera CIPE 87/2012 - manutenzione straordinaria del territorio;AZIONE;522;Forestazione;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.3.2;Realizzare e promuovere prodotti e pacchetti turis;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;08;Asse VIII - Città, Aree Urbane e Sistemi Territoriali;OBIETTIVO SPECIFICO;8.2.1;Migliorare la qualità  della vita, la competitivit;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;31;Interventi complementari settore turistico;AZIONE;311;Valorizzazione area archeologica antica Kroton;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;09;Asse IX - Assistenza Tecnica e Cooperazione Interregionale;OBIETTIVO SPECIFICO;9.2.1;Promuovere, attraverso azioni di cooperazione inte;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.2.4;Recuperare, qualificare e valorizzare le particola;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;06;Assistenza Tecnica;OBIETTIVO SPECIFICO;O.5;Realizzare la Valutazione del Programma in conform;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.1.1;Sostenere nelle aree della Rete Ecol. Reg.le lo sv;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.3.1;Sostenere la qualità e la sostenibilità ambientale;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40005;Programma Calabria e In Work;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40001;Interventi a favore dell'occupazione;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40004;Percorsi di Istruzione e Formazione Professionale;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;70016;6.1 Promozione sviluppo turistico e commerciale -;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;70036;6.3 Promozione sviluppo turistico e commerciale -;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;50002;Laboratorio regionale di competenze per l'accompag;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;70026;6.2 Promozione sviluppo turistico e commerciale -;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;09;Asse IX - Assistenza Tecnica e Cooperazione Interregionale;OBIETTIVO SPECIFICO;9.1.2;Rafforzare la capacità  ed il ruolo del Partenaria;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;45;Corridoi stradali e autostradali;AZIONE;452;Viabilità provinciale;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;01;Asse I - Ric.Scientifica, Inn.Tecnologica e Soc.Informazione;OBIETTIVO SPECIFICO;1.2.3;Sostenere le Imprese nei Processi di Innovazione D;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;E.4;Favorire l'inserimento lavorativo stabile dei migr;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40008;"""Progetto di assistenza tecnica """"gestione dell'uf";0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;70006;6. Promozione sviluppo turistico e commerciale;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40009;Progetto scuola di alta formazione per il notariat;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;50001;Realizzazione immobili attrezzati destinati a sede;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;47;Delibera CIPE 89/2012 - Altre Infrastrutture;AZIONE;472;Infrastrutture sportive;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;06;Asse VI - Reti e Collegamenti per la Mobilità;OBIETTIVO SPECIFICO;6.1.3;Potenziare i Sistemi di Mobilità Sostenibile e di;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40002;Progetto formula ATA/SAE ltaly;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;40003;Iniziative di alta formazione;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;D.3;Rafforzare l'integrazione tra i soggetti che opera;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;45;Corridoi stradali e autostradali;AZIONE;451;Completamento collegamenti trasversali SS due mari;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;60004;"Progetto ""Case della salute""";0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;12E4;PISU;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;50005;5. Potenziamento istruzione tecnica e professional;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;50003;"""Creazione di una rete di accoglienza abitativa e";0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;12;Sistema Universitario;AZIONE;123;Università della calabria Arcavacata di Rende;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;12;Sistema Universitario;AZIONE;121;Università degli studi mediterranea di Reggio Cala;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;12;Sistema Universitario;AZIONE;122;Università Magna Grecia Catanzaro;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;60009;9. Aiuto alle persone con elevato disagio sociale;0;
1;Ciclo di programmazione 2007-2013;2007CL001FA008;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CALABRIA;LINEA;22;Delibera CIPE 8/2012 Frane e versanti;AZIONE;221;Interventi di prevenzione e mitigazione dei rischi;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO008;POR CONV FESR CALABRIA;ASSE;05;Asse V - Risorse Naturali, Culturali e Turismo Sostenibile;OBIETTIVO SPECIFICO;5.2.5;Sostenere lo sviluppo di attività imprenditoriali;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;139E3;"Progetto di assistenza tecnica ""officine sugli aiu";0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;70008;8. Strumenti di incentivazione per il rinnovamento;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;31001;Misure Anticicliche;AZIONE;40003;3. Misure innovative e sperimentali di tutela dell;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO002;POR CONV FSE CALABRIA;ASSE;07;Capacità Istituzionale;OBIETTIVO SPECIFICO;Q.2;Sostenere la Pubblica Amministrazione Regionale e;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;33001;Nuove Azioni;AZIONE;50005;Programmi di efficientamento e rifunzionalizzazion;0;
1;Ciclo di programmazione 2007-2013;2012CLXXXPAC00;PROGRAMMA PAC CALABRIA;LINEA;32001;Salvaguardia;AZIONE;50007;Scorrimento graduatoria PISL- DGR 423/2014- Linea;0;
